"transactionId","sku","name","units","value","subcategory","category"
"ACT12_M_61945","quaternary ammonium acaricides","quaternary ammonium acaricides",1.22,1379.13,"Acetaminophen","soda"
"ACT12_M_61949","sanguinarine","sanguinarine",8.07,695.48,"AceticAcid","acid"
"ACT12_M_61952","quinoxaline acaricides","quinoxaline acaricides",8.34,401.18,"Ehtanol","H2"
"ACT12_M_61960","chinomethionat","chinomethionat",8.38,1563.41,"CarbonDioxide","carbon"
"ACT12_M_61961","thioquinox","thioquinox",3.87,1693.06,"CalciumCarbonate","calcium"
"ACT12_M_61962","strobilurin acaricides","strobilurin acaricides",8.5,1435.67,"SodiumChloride","calcium"
"ACT12_M_61963","methoxyacrylate strobilurin acaricides","methoxyacrylate strobilurin acaricides",3.42,950.14,"Methane","carbon"
"ACT12_M_61964","bifujunzhi","bifujunzhi",2.87,31.57,"Aspirin","carbon"
"ACT12_M_61973","fluacrypyrim","fluacrypyrim",8.48,650.41,"PotassiumTartrate","carbon"
"ACT12_M_61975","flufenoxystrobin","flufenoxystrobin",5.65,1508.62,"Bakingsoda","soda"
"ACT12_M_61977","pyriminostrobin","pyriminostrobin",9.86,430.31,"Acetaminophen","soda"
"ACT12_M_61987","sulfite ester acaricides","sulfite ester acaricides",5.15,152.82,"AceticAcid","acid"
"ACT12_M_61988","aramite","aramite",6.26,167.4,"Ehtanol","H2"
"ACT12_M_61989","propargite","propargite",7.06,914.1,"CarbonDioxide","carbon"
"ACT12_M_61994","tetronic acid acaricides","tetronic acid acaricides",5.76,1768.67,"CalciumCarbonate","calcium"
"ACT12_M_61995","spirodiclofen","spirodiclofen",1.69,1178.28,"SodiumChloride","calcium"
"ACT12_M_61996","spiromesifen","spiromesifen",7.37,1815.68,"Methane","carbon"
"ACT12_M_61997","tetrazine acaricides","tetrazine acaricides",8.34,517.41,"Aspirin","carbon"
"ACT12_M_62004","clofentezine","clofentezine",2.42,1176.21,"PotassiumTartrate","carbon"
"ACT12_M_62010","diflovidazin","diflovidazin",8.92,155.49,"Bakingsoda","soda"
"ACT12_M_62032","thiazolidine acaricides","thiazolidine acaricides",6.96,691.59,"Acetaminophen","soda"
"ACT12_M_62033","flubenzimine","flubenzimine",5.42,631.69,"AceticAcid","acid"
"ACT12_M_62035","hexythiazox","hexythiazox",5.49,876.81,"Ehtanol","H2"
"ACT12_M_62038","thiocarbamate acaricides","thiocarbamate acaricides",1.7,1953.64,"CarbonDioxide","carbon"
"ACT12_M_62039","fenothiocarb","fenothiocarb",1.94,295.41,"CalciumCarbonate","calcium"
"ACT12_M_62040","thiourea acaricides","thiourea acaricides",8.09,846.1,"SodiumChloride","calcium"
"ACT12_M_62041","chloromethiuron","chloromethiuron",6.99,1316.22,"Methane","carbon"
"ACT12_M_62042","diafenthiuron","diafenthiuron",9.07,984.51,"Aspirin","carbon"
"ACT12_M_62043","unclassified acaricides","unclassified acaricides",4.1,751.06,"PotassiumTartrate","carbon"
"ACT12_M_62044","acequinocyl","acequinocyl",1.23,757.72,"Bakingsoda","soda"
"ACT12_M_62045","acynonapyr","acynonapyr",8.72,1118.16,"Acetaminophen","soda"
"ACT12_M_62051","amidoflumet","amidoflumet",6.55,1847.63,"AceticAcid","acid"
"ACT12_M_62052","arsenous oxide","arsenous oxide",9.36,800.58,"Ehtanol","H2"
"ACT12_M_62055","clenpirin","clenpirin",6.99,2032.36,"CarbonDioxide","carbon"
"ACT12_M_62062","closantel","closantel",7.32,432.12,"CalciumCarbonate","calcium"
"ACT12_M_62063","crotamiton","crotamiton",9.98,641.53,"SodiumChloride","calcium"
"ACT12_M_62064","cycloprate","cycloprate",3.35,1296.08,"Methane","carbon"
"ACT12_M_62067","cymiazole","cymiazole",9.86,150.89,"Aspirin","carbon"
"ACT12_M_62068","disulfiram","disulfiram",7.91,516.24,"PotassiumTartrate","carbon"
"ACT12_M_62072","etoxazole","etoxazole",1.2,1576.22,"Bakingsoda","soda"
"ACT12_M_62073","fenazaflor","fenazaflor",8.19,1798.17,"Acetaminophen","soda"
"ACT12_M_62074","fenazaquin","fenazaquin",9.44,1279.84,"AceticAcid","acid"
"ACT12_M_62075","fluenetil","fluenetil",7.25,1931.52,"Ehtanol","H2"
"ACT12_M_62076","flupentiofenox","flupentiofenox",8.75,1549.57,"CarbonDioxide","carbon"
"ACT12_M_62077","mesulfen","mesulfen",8.78,697.51,"CalciumCarbonate","calcium"
"ACT12_M_62095","MNAF","MNAF",8.91,1681.6,"SodiumChloride","calcium"
"ACT12_M_62097","nifluridide","nifluridide",1.46,1156.69,"Methane","carbon"
"ACT12_M_62098","nikkomycins","nikkomycins",1.51,1993.98,"Aspirin","carbon"
"ACT12_M_62099","pyridaben","pyridaben",5.75,1200.66,"PotassiumTartrate","carbon"
"ACT12_M_62118","sulfiram","sulfiram",8.55,1051.07,"Bakingsoda","soda"
"ACT12_M_62144","sulfluramid","sulfluramid",2.81,1970.8,"Acetaminophen","soda"
"ACT12_M_62145","sulfur","sulfur",7.21,1349.46,"AceticAcid","acid"
"ACT12_M_62150","thuringiensin","thuringiensin",5.84,248.12,"Ehtanol","H2"
"ACT12_M_62151","triarathene","triarathene",5.01,2077.95,"CarbonDioxide","carbon"
"ACT12_M_62158","azobenzene","azobenzene",8.86,1511.03,"CalciumCarbonate","calcium"
"ACT12_M_62159","benzoximate","benzoximate",9.03,1547.27,"SodiumChloride","calcium"
"ACT12_M_62178","benzyl benzoate","benzyl benzoate",7.82,1292.12,"Methane","carbon"
"ACT12_M_62186","bromopropylate","bromopropylate",9.47,399.23,"Aspirin","carbon"
"ACT12_M_62187","chlorbenside","chlorbenside",2.7,1244.16,"PotassiumTartrate","carbon"
"ACT12_M_62188","chlorfenethol","chlorfenethol",6.24,731.47,"Bakingsoda","soda"
"ACT12_M_62204","chlorfenson","chlorfenson",5.9,259.16,"Acetaminophen","soda"
"ACT12_M_62207","chlorfensulphide","chlorfensulphide",1.96,1453.1,"AceticAcid","acid"
"ACT12_M_62212","chlorobenzilate","chlorobenzilate",4.92,1010.3,"Ehtanol","H2"
"ACT12_M_62216","chloropropylate","chloropropylate",2.29,1007.56,"CarbonDioxide","carbon"
"ACT12_M_62226","cyflumetofen","cyflumetofen",5.2,621.58,"CalciumCarbonate","calcium"
"ACT12_M_62234","DDT","DDT",3,751.09,"SodiumChloride","calcium"
"ACT12_M_62235","dicofol","dicofol",2.59,1000.5,"Methane","carbon"
"ACT12_M_62244","diphenyl sulfone","diphenyl sulfone",2.01,285.16,"Aspirin","carbon"
"ACT12_M_62245","dofenapyn","dofenapyn",9.16,1081.41,"PotassiumTartrate","carbon"
"ACT12_M_62248","fenson","fenson",8.23,1294.45,"Bakingsoda","soda"
"ACT12_M_62249","fentrifanil","fentrifanil",1.3,1158.87,"Acetaminophen","soda"
"ACT12_M_62264","fluorbenside","fluorbenside",5.43,894.24,"AceticAcid","acid"
"ACT12_M_62270","genit","genit",1.59,748.55,"Ehtanol","H2"
"ACT12_M_62271","hexachlorophene","hexachlorophene",5.01,359.27,"CarbonDioxide","carbon"
"ACT12_M_62273","phenproxide","phenproxide",7.86,1052.24,"CalciumCarbonate","calcium"
"ACT12_M_62279","proclonol","proclonol",9.1,544.93,"SodiumChloride","calcium"
"ACT12_M_62285","tetradifon","tetradifon",1.5,36.74,"Methane","carbon"
"ACT12_M_62286","tetrasul","tetrasul",4.62,1669.02,"Aspirin","carbon"
"ACT12_M_62287","oxime carbamate acaricides","oxime carbamate acaricides",7.52,1213.37,"PotassiumTartrate","carbon"
"ACT12_M_62290","aldicarb","aldicarb",1.38,779.51,"Bakingsoda","soda"
"ACT12_M_62291","butocarboxim","butocarboxim",2.27,1228.04,"Acetaminophen","soda"
"ACT12_M_62292","oxamyl","oxamyl",5.41,50.38,"AceticAcid","acid"
"ACT12_M_62293","thiocarboxime","thiocarboxime",2.8,1645.7,"Ehtanol","H2"
"ACT12_M_62311","thiofanox","thiofanox",2.64,782.05,"CarbonDioxide","carbon"
"ACT12_M_62312","carbazate acaricides","carbazate acaricides",4.96,1383.31,"CalciumCarbonate","calcium"
"ACT12_M_62313","bifenazate","bifenazate",2.08,1737.81,"SodiumChloride","calcium"
"ACT12_M_62314","dinitrophenol acaricides","dinitrophenol acaricides",7.72,80.95,"Methane","carbon"
"ACT12_M_62317","binapacryl","binapacryl",8.74,1469.99,"Aspirin","carbon"
"ACT12_M_62318","dinex","dinex",3,1410.96,"PotassiumTartrate","carbon"
"ACT12_M_62319","dinobuton","dinobuton",1.78,584.34,"Bakingsoda","soda"
"ACT12_M_62320","dinocap","dinocap",5.28,498.11,"Acetaminophen","soda"
"ACT12_M_62321","dinocap-4","dinocap-4",5.29,1720.56,"AceticAcid","acid"
"ACT12_M_62322","dinocap-6","dinocap-6",2.15,1044.17,"Ehtanol","H2"
"ACT12_M_62323","dinocton","dinocton",7.25,253.15,"CarbonDioxide","carbon"
"ACT12_M_62324","dinopenton","dinopenton",4.62,137.78,"CalciumCarbonate","calcium"
"ACT12_M_62373","dinosulfon","dinosulfon",7.67,778.24,"SodiumChloride","calcium"
"ACT12_M_62400","dinoterbon","dinoterbon",2.43,1156.42,"Methane","carbon"
"ACT12_M_62413","DNOC","DNOC",2.77,1878.71,"Aspirin","carbon"
"ACT12_M_62423","formamidine acaricides","formamidine acaricides",8.01,1842.71,"PotassiumTartrate","carbon"
"ACT12_M_62431","amitraz","amitraz",9.79,664.22,"Bakingsoda","soda"
"ACT12_M_62439","chlordimeform","chlordimeform",4.54,997.83,"Acetaminophen","soda"
"ACT12_M_62440","chloromebuform","chloromebuform",4.87,725.97,"AceticAcid","acid"
"ACT12_M_62442","formetanate","formetanate",9,951.1,"Ehtanol","H2"
"ACT12_M_62447","formparanate","formparanate",4.9,1431.06,"CarbonDioxide","carbon"
"ACT12_M_62456","medimeform","medimeform",5.41,1566.84,"CalciumCarbonate","calcium"
"ACT12_M_62459","semiamitraz","semiamitraz",7.84,2076.15,"SodiumChloride","calcium"
"ACT12_M_62464","isoxazoline acaricides","isoxazoline acaricides",9.08,1027.81,"Methane","carbon"
"ACT12_M_62465","afoxolaner","afoxolaner",8.77,1774.52,"Aspirin","carbon"
"ACT12_M_62467","esafoxolaner","esafoxolaner",6.69,1729.24,"PotassiumTartrate","carbon"
"ACT12_M_62468","fluralaner","fluralaner",8.8,938.6,"Bakingsoda","soda"
"ACT12_M_62470","lotilaner","lotilaner",4.45,247.51,"Acetaminophen","soda"
"ACT12_M_62471","sarolaner","sarolaner",9.54,1336.69,"AceticAcid","acid"
"ACT12_M_62475","tigolaner","tigolaner",8.68,882.41,"Ehtanol","H2"
"ACT12_M_62476","macrocyclic lactone acaricides","macrocyclic lactone acaricides",8.29,523.24,"CarbonDioxide","carbon"
"ACT12_M_165","tetranactin","tetranactin",4.22,592.57,"CalciumCarbonate","calcium"
"ACT12_M_609","avermectin acaricides","avermectin acaricides",1.26,37.95,"SodiumChloride","calcium"
"ACT12_M_659","abamectin","abamectin",7.26,654.23,"Methane","carbon"
"ACT12_M_771","doramectin","doramectin",9.7,878.34,"Aspirin","carbon"
"ACT12_M_772","eprinomectin","eprinomectin",3.79,954.79,"PotassiumTartrate","carbon"
"ACT12_M_773","ivermectin","ivermectin",3.61,1577.14,"Bakingsoda","soda"
"ACT12_M_1038","selamectin","selamectin",4.58,1857.01,"Acetaminophen","soda"
"ACT12_M_1403","milbemycin acaricides","milbemycin acaricides",2.51,1711.51,"AceticAcid","acid"
"ACT12_M_2123","milbemectin","milbemectin",8.01,617.69,"Ehtanol","H2"
"ACT12_M_2262","milbemycin oxime","milbemycin oxime",4.91,1278.91,"CarbonDioxide","carbon"
"ACT12_M_4301","moxidectin","moxidectin",7.82,1093.61,"CalciumCarbonate","calcium"
"ACT12_M_4662","mite growth regulators","mite growth regulators",9.43,380.46,"SodiumChloride","calcium"
"ACT12_M_4682","clofentezine","clofentezine",5.99,292.24,"Methane","carbon"
"ACT12_M_4684","cyromazine","cyromazine",2.19,921.74,"Aspirin","carbon"
"ACT12_M_4685","diflovidazin","diflovidazin",3.59,1906,"PotassiumTartrate","carbon"
"ACT12_M_5927","dofenapyn","dofenapyn",8.2,195.21,"Bakingsoda","soda"
"ACT12_M_5959","fluazuron","fluazuron",4.76,1279.15,"Acetaminophen","soda"
"ACT12_M_6333","flubenzimine","flubenzimine",6.04,1864.64,"AceticAcid","acid"
"ACT12_M_6360","flucycloxuron","flucycloxuron",5.43,1348.05,"Ehtanol","H2"
"ACT12_M_6393","flufenoxuron","flufenoxuron",3.13,1812.52,"CarbonDioxide","carbon"
"ACT12_M_6418","hexythiazox","hexythiazox",4.96,130.14,"CalciumCarbonate","calcium"
"ACT12_M_6431","organochlorine acaricides","organochlorine acaricides",4.23,673.98,"SodiumChloride","calcium"
"ACT12_M_6880","bromocyclen","bromocyclen",7.88,412.5,"Methane","carbon"
"ACT12_M_7127","camphechlor","camphechlor",8.42,1293.87,"Aspirin","carbon"
"ACT12_M_7270","DDT","DDT",3.15,1160.71,"PotassiumTartrate","carbon"
"ACT12_M_8985","dienochlor","dienochlor",7.47,1024.28,"Bakingsoda","soda"
"ACT12_M_10899","endosulfan","endosulfan",9.83,2003.59,"Acetaminophen","soda"
"ACT12_M_11009","lindane","lindane",2.36,2109.62,"AceticAcid","acid"
"ACT12_M_11219","organophosphorus acaricides","organophosphorus acaricides",4.17,72.82,"Ehtanol","H2"
"ACT12_M_11689","organophosphate acaricides","organophosphate acaricides",9.47,1064.22,"CarbonDioxide","carbon"
"ACT12_M_12404","chlorfenvinphos","chlorfenvinphos",6.91,778.89,"CalciumCarbonate","calcium"
"ACT12_M_13321","crotoxyphos","crotoxyphos",4.96,705.79,"SodiumChloride","calcium"
"ACT12_M_14483","dichlorvos","dichlorvos",4.82,905.57,"Methane","carbon"
"ACT12_M_14668","heptenophos","heptenophos",4.11,465.52,"Aspirin","carbon"
"ACT12_M_15189","mevinphos","mevinphos",6.16,657.84,"PotassiumTartrate","carbon"
"ACT12_M_16122","monocrotophos","monocrotophos",2.5,1101.17,"Bakingsoda","soda"
"ACT12_M_17310","naled","naled",3.57,218.42,"Acetaminophen","soda"
"ACT12_M_17481","TEPP","TEPP",2.59,1322.99,"AceticAcid","acid"
"ACT12_M_17516","tetrachlorvinphos","tetrachlorvinphos",4.85,1731.6,"Ehtanol","H2"
"ACT12_M_17517","organothiophosphate acaricides","organothiophosphate acaricides",3.79,1458.77,"CarbonDioxide","carbon"
"ACT12_M_17521","amidithion","amidithion",2.83,658.07,"CalciumCarbonate","calcium"
"ACT12_M_17545","amiton","amiton",5.28,727.54,"SodiumChloride","calcium"
"ACT12_M_17553","azinphos-ethyl","azinphos-ethyl",7.57,2123.22,"Methane","carbon"
"ACT12_M_17555","azinphos-methyl","azinphos-methyl",7.53,886.39,"Aspirin","carbon"
"ACT12_M_17564","azothoate","azothoate",3.21,752.92,"PotassiumTartrate","carbon"
"ACT12_M_18391","benoxafos","benoxafos",6,48.58,"Bakingsoda","soda"
"ACT12_M_18392","bromophos","bromophos",2.32,1297.81,"Acetaminophen","soda"
"ACT12_M_19414","bromophos-ethyl","bromophos-ethyl",8.77,2115.23,"AceticAcid","acid"
"ACT12_M_23331","carbophenothion","carbophenothion",4.4,786.98,"Ehtanol","H2"
"ACT12_M_23774","chlorpyrifos","chlorpyrifos",8.1,1177.72,"CarbonDioxide","carbon"
"ACT12_M_24001","chlorthiophos","chlorthiophos",7.44,1662.3,"CalciumCarbonate","calcium"
"ACT12_M_24570","coumaphos","coumaphos",5.02,2024.93,"SodiumChloride","calcium"
"ACT12_M_24762","cyanthoate","cyanthoate",2.23,495.2,"Methane","carbon"
"ACT12_M_25193","demeton","demeton",6.13,2103.37,"Aspirin","carbon"
"ACT12_M_25337","demeton-O","demeton-O",5.85,875.2,"PotassiumTartrate","carbon"
"ACT12_M_25546","demeton-S","demeton-S",8.02,914.04,"Bakingsoda","soda"
"ACT12_M_26250","demeton-methyl","demeton-methyl",5.24,1875.62,"Acetaminophen","soda"
"ACT12_M_26255","demeton-O-methyl","demeton-O-methyl",9.08,1907.9,"AceticAcid","acid"
"ACT12_M_26256","demeton-S-methyl","demeton-S-methyl",5.52,1294.75,"Ehtanol","H2"
"ACT12_M_26257","demeton-S-methylsulphon","demeton-S-methylsulphon",6.24,1013.41,"CarbonDioxide","carbon"
"ACT12_M_26261","dialifos","dialifos",4.19,514.5,"CalciumCarbonate","calcium"
"ACT12_M_26265","diazinon","diazinon",9.54,1681.66,"SodiumChloride","calcium"
"ACT12_M_26410","dimethoate","dimethoate",8.99,1247.1,"Methane","carbon"
"ACT12_M_26423","dioxathion","dioxathion",6.34,738.19,"Aspirin","carbon"
"ACT12_M_26424","disulfoton","disulfoton",7.08,421.87,"PotassiumTartrate","carbon"
"ACT12_M_26425","endothion","endothion",9.03,1239.02,"Bakingsoda","soda"
"ACT12_M_26426","ethion","ethion",5.7,1884.5,"Acetaminophen","soda"
"ACT12_M_26427","ethoate-methyl","ethoate-methyl",6.92,1392.01,"AceticAcid","acid"
"ACT12_M_26436","formothion","formothion",7.58,1520.95,"Ehtanol","H2"
"ACT12_M_26452","malathion","malathion",9.06,2066.57,"CarbonDioxide","carbon"
"ACT12_M_26453","mecarbam","mecarbam",1.63,2029.39,"CalciumCarbonate","calcium"
"ACT12_M_27682","methacrifos","methacrifos",3.75,841.49,"SodiumChloride","calcium"
"ACT12_M_28757","omethoate","omethoate",7.46,831.91,"Methane","carbon"
"ACT12_M_28895","oxydeprofos","oxydeprofos",1.57,261.85,"Aspirin","carbon"
"ACT12_M_29164","oxydisulfoton","oxydisulfoton",1.51,1452.72,"PotassiumTartrate","carbon"
"ACT12_M_29349","parathion","parathion",2.19,1086.82,"Bakingsoda","soda"
"ACT12_M_29585","phenkapton","phenkapton",2.88,1892.1,"Acetaminophen","soda"
"ACT12_M_29679","phorate","phorate",7.33,1916.03,"AceticAcid","acid"
"ACT12_M_30349","phosalone","phosalone",8.65,1762.35,"Ehtanol","H2"
"ACT12_M_30370","phosmet","phosmet",7.74,536.74,"CarbonDioxide","carbon"
"ACT12_M_30372","phostin","phostin",5.78,1484.64,"CalciumCarbonate","calcium"
"ACT12_M_30374","phoxim","phoxim",7.25,1913.22,"SodiumChloride","calcium"
"ACT12_M_30382","pirimiphos-methyl","pirimiphos-methyl",2.66,561.01,"Methane","carbon"
"ACT12_M_30389","prothidathion","prothidathion",4.35,630.45,"Aspirin","carbon"
"ACT12_M_30391","prothoate","prothoate",4.48,1158.29,"PotassiumTartrate","carbon"
"ACT12_M_30392","pyrimitate","pyrimitate",4.22,1603.14,"Bakingsoda","soda"
"ACT12_M_30395","quinalphos","quinalphos",1.99,1006.48,"Acetaminophen","soda"
"ACT12_M_30397","quintiofos","quintiofos",2.4,1844.26,"AceticAcid","acid"
"ACT12_M_30398","sophamide","sophamide",7.92,510.43,"Ehtanol","H2"
"ACT12_M_30490","sulfotep","sulfotep",7.73,1912.56,"CarbonDioxide","carbon"
"ACT12_M_30493","thiometon","thiometon",8.15,43.88,"CalciumCarbonate","calcium"
"ACT12_M_30599","triazophos","triazophos",6.15,144.96,"SodiumChloride","calcium"
"ACT12_M_30601","trifenofos","trifenofos",1.81,444.13,"Methane","carbon"
"ACT12_M_30608","vamidothion","vamidothion",9.82,1317.88,"Aspirin","carbon"
"ACT12_M_30615","phosphonate acaricides","phosphonate acaricides",5.8,878.19,"PotassiumTartrate","carbon"
"ACT12_M_30617","trichlorfon","trichlorfon",7.48,626.2,"Bakingsoda","soda"
"ACT12_M_30618","phosphoramidothioate acaricides","phosphoramidothioate acaricides",2.29,829.62,"Acetaminophen","soda"
"ACT12_M_30620","isocarbophos","isocarbophos",7.06,1419.14,"AceticAcid","acid"
"ACT12_M_30642","methamidophos","methamidophos",3.02,547.26,"Ehtanol","H2"
"ACT12_M_30646","propetamphos","propetamphos",9.14,2108.56,"CarbonDioxide","carbon"
"ACT12_M_30647","phosphorodiamide acaricides","phosphorodiamide acaricides",3.24,885.25,"CalciumCarbonate","calcium"
"ACT12_M_31221","dimefox","dimefox",8.95,838.11,"SodiumChloride","calcium"
"ACT12_M_31322","mipafox","mipafox",6.43,2003.35,"Methane","carbon"
"ACT12_M_31326","schradan","schradan",1.45,908.84,"Aspirin","carbon"
"ACT12_M_31393","organotin acaricides","organotin acaricides",2.01,46.46,"PotassiumTartrate","carbon"
"ACT12_M_31565","azocyclotin","azocyclotin",8.48,2003.1,"Bakingsoda","soda"
"ACT12_M_31690","cyhexatin","cyhexatin",9.54,1225.62,"Acetaminophen","soda"
"ACT12_M_32388","fenbutatin oxide","fenbutatin oxide",3.52,768.92,"AceticAcid","acid"
"ACT12_M_32402","phostin","phostin",6.49,1461.2,"Ehtanol","H2"
"ACT12_M_32811","phenylsulfamide acaricides","phenylsulfamide acaricides",2.52,1724.11,"CarbonDioxide","carbon"
"ACT12_M_32816","dichlofluanid","dichlofluanid",7.49,1912.13,"CalciumCarbonate","calcium"
"ACT12_M_33033","phthalimide acaricides","phthalimide acaricides",5.93,1936.44,"SodiumChloride","calcium"
"ACT12_M_34446","dialifos","dialifos",9.87,812.16,"Methane","carbon"
"ACT12_M_34497","phosmet","phosmet",5.41,286.08,"Aspirin","carbon"
"ACT12_M_34514","pyrazole acaricides","pyrazole acaricides",4.92,125.91,"PotassiumTartrate","carbon"
"ACT12_M_35186","cyenopyrafen","cyenopyrafen",5.64,1277.91,"Bakingsoda","soda"
"ACT12_M_35697","cyetpyrafen","cyetpyrafen",4.53,1281.13,"Acetaminophen","soda"
"ACT12_M_36205","fenpyroximate","fenpyroximate",9.12,506.04,"AceticAcid","acid"
"ACT12_M_36302","phenylpyrazole acaricides","phenylpyrazole acaricides",5.53,877.42,"Ehtanol","H2"
"ACT12_M_36486","acetoprole","acetoprole",2.14,61.84,"CarbonDioxide","carbon"
"ACT12_M_36686","fipronil","fipronil",7.31,146.79,"CalciumCarbonate","calcium"
"ACT12_M_36687","vaniliprole","vaniliprole",6.29,116.17,"SodiumChloride","calcium"
"ACT12_M_36742","pyrazolecarboxamide acaricides","pyrazolecarboxamide acaricides",1.66,594.4,"Methane","carbon"
"ACT12_M_36820","pyflubumide","pyflubumide",9.64,20.09,"Aspirin","carbon"
"ACT12_M_36934","tebufenpyrad","tebufenpyrad",2.1,1973.97,"PotassiumTartrate","carbon"
"ACT12_M_37320","pyrethroid acaricides","pyrethroid acaricides",9.83,604.1,"Bakingsoda","soda"
"ACT12_M_37415","pyrethroid ester acaricides","pyrethroid ester acaricides",6.12,443.18,"Acetaminophen","soda"
"ACT12_M_37975","acrinathrin","acrinathrin",2.53,1174.49,"AceticAcid","acid"
"ACT12_M_38127","bifenthrin","bifenthrin",1.59,1050.01,"Ehtanol","H2"
"ACT12_M_38231","brofluthrinate","brofluthrinate",4.27,744.58,"CarbonDioxide","carbon"
"ACT12_M_38241","cyhalothrin","cyhalothrin",5.1,732.77,"CalciumCarbonate","calcium"
"ACT12_M_38242","cypermethrin","cypermethrin",2.08,229.03,"SodiumChloride","calcium"
"ACT12_M_38382","alpha-cypermethrin","alpha-cypermethrin",9.42,347.97,"Methane","carbon"
"ACT12_M_38428","fenpropathrin","fenpropathrin",3.92,922.4,"Aspirin","carbon"
"ACT12_M_38430","fenvalerate","fenvalerate",2.38,659.64,"PotassiumTartrate","carbon"
"ACT12_M_38431","flucythrinate","flucythrinate",3.83,72.76,"Bakingsoda","soda"
"ACT12_M_38432","flumethrin","flumethrin",7.66,216.04,"Acetaminophen","soda"
"ACT12_M_38435","fluvalinate","fluvalinate",3.16,1580.12,"AceticAcid","acid"
"ACT12_M_38446","tau-fluvalinate","tau-fluvalinate",8.33,1144.11,"Ehtanol","H2"
"ACT12_M_38582","permethrin","permethrin",9.8,1130.46,"CarbonDioxide","carbon"
"ACT12_M_38634","pyrethroid ether acaricides","pyrethroid ether acaricides",1.16,1035.45,"CalciumCarbonate","calcium"
